index,label,set
21792,4,train
5935,4,train
21649,0,train
3353,2,train
18423,4,train
23307,1,train
4834,4,train
10275,0,train
16026,2,train
2748,4,train
4828,0,train
28189,3,train
10322,0,train
8099,4,train
10352,1,train
26355,4,train
545,3,train
18224,4,train
22563,0,train
21922,1,train
22587,3,train
11935,1,train
15404,3,train
24556,1,train
19848,2,train
21933,2,train
19567,0,train
10421,1,train
12298,0,train
28799,4,train
10986,4,train
131,3,train
24150,1,train
9909,1,train
22162,3,train
26818,3,train
7992,0,train
9361,2,train
14547,1,train
23720,0,train
10030,4,train
14507,1,train
1891,4,train
27511,1,train
4069,1,train
17787,0,train
27875,0,train
22204,2,train
8333,4,train
5102,3,train
12095,0,train
5265,1,train
12436,4,train
28826,1,train
21465,0,train
17744,2,train
21743,2,train
15102,1,train
5555,1,train
20744,3,train
25603,3,train
22123,2,train
28688,2,train
7567,3,train
784,2,train
19912,2,train
12031,2,train
28086,3,train
4581,0,train
28516,0,train
10379,1,train
23058,4,train
8166,1,train
3300,4,train
13996,1,train
10262,3,train
9740,4,train
25603,3,train
17626,3,train
11285,1,train
10647,0,train
15865,0,train
23146,1,train
3467,2,train
8067,2,train
17557,4,train
14438,3,train
10177,4,train
3541,0,train
8064,0,train
26852,2,train
15005,1,train
2127,4,train
18858,3,train
27325,3,train
17518,0,train
28244,3,train
9729,4,train
24945,2,train
19029,3,train
20660,2,train
12910,3,train
3105,2,train
28422,0,train
24393,2,train
25143,0,train
14003,4,train
28707,3,train
24520,1,train
29661,4,train
4815,3,train
29081,2,train
26082,1,train
8879,3,train
12018,1,train
6677,3,train
11625,2,train
21137,3,train
16227,1,train
25837,4,train
11197,0,train
6872,3,train
24619,2,train
7118,2,train
6067,0,train
15499,0,train
15829,4,train
17424,0,train
11846,1,train
13074,1,train
11425,1,train
18700,0,train
13584,4,train
664,3,train
25021,3,train
3204,3,train
12460,2,train
24152,2,train
178,2,train
20345,2,train
27262,3,train
12875,4,train
1745,1,train
16208,1,train
3808,1,train
3405,4,train
7559,0,train
29905,1,train
26902,4,train
11689,2,train
28354,1,train
7149,2,train
14069,4,train
24719,4,train
3868,3,train
21995,2,train
8292,2,train
21053,3,train
13403,0,train
21182,0,train
25564,4,train
101,2,train
14538,0,train
13236,0,train
13541,4,train
28745,3,train
28601,1,train
20066,0,train
1249,3,train
8492,2,train
2314,4,train
11610,0,train
27002,2,train
6233,0,train
28140,1,train
25646,1,train
15288,1,train
991,1,train
9239,2,train
20512,0,train
10346,1,train
1198,4,train
2970,1,train
29972,3,train
13073,2,train
7191,4,train
